Username,Tweet,Date,Replies,Retweets,Likes,Bookmarks,Views,Translated_Tweet
@MOAZ__90,"#عاجل| مراسلنا:تعيين الشيخأسامة الرفاعيمفتيا عاما للجمهورية العربية السوريةأعضاء هيئة الإفتاء هم عبد الفتاح البزم - راتب النابلسي - وهبي سليمان - مظهر الويس - عبد الرحيم عطون - إبراهيم الحسون - سهيل جنيد - محمد شكري - أنس عيروط - إبراهيم شاشو
- نعيم العرقسوسي",2025-03-28T20:00:06,0,0,0,0,267,urgent our correspondent the appointment of sheikhsa al rifafa a general general for the syrian arab republic members naeem al arqusi
@wisamalkassom,اختيار فضيلة شيخنا وأستاذنا العلامة الشيخأسامة الرفاعيمفتياً عاماً للجمهورية العربية السورية.,2025-03-28T20:01:33,0,0,4,0,238,the choice of the virtue of our sheikh and our professor the scholar al sheikh osama as a general general for the syrian arab republic
@syr_television,#الآن| الشيخأسامة الرفاعيمفتيا عاما للجمهورية العربية السوريةتقديم: جمال البشاش#تلفزيون_سوريا,2025-03-28T20:01:50,3,4,23,0,4766,now sheikh al sheikh al rifaifa a general general of the syrian republic of the syrian republic jamal al bashash
@samrall46189962,"#عاجل| مراسلنا: تعيين الشيخأسامة الرفاعيمفتيا عاما للجمهورية العربية السورية■ سوريا على المسار الصحيح 
الف مبروك",2025-03-28T20:01:11,0,0,0,0,83,urgent our correspondent the appointment congrats
@RamiShhadeh2,#عاجل|| تعيين الشيخأسامة الرفاعيمفتيا عاما للجمهورية العربية السورية,2025-03-28T19:58:54,0,0,0,0,44,urgent appointment
@hamada96496,"رسمياً

الشيخأسامة الرفاعيمفتياً عاماً لسوريا",2025-03-28T19:58:44,7,5,162,2,3474,officially sheikh al sheikh al rifai general of syria
@looly_mohmad,"تعيين الشيخأسامة الرفاعيالمفتي العام للجمهورية العربية السورية
ومن ضمن أعضاء مجلس الإفتاء الشيخ الدكتور  راتب النابلسي",2025-03-28T19:57:43,0,0,10,0,181,appointment among the members of the fatwa council sheikh dr ratib al nabulsi
@malkhama1,تعيين الشيخأسامة الرفاعيمفتياََ عاماََ للجمهورية العربية السورية,2025-03-28T19:58:34,0,0,0,0,48,appointment
@A_MQQ_,اسامة الرفاعيمفتي لجمهورية سوريا,2025-03-28T19:57:41,6,0,20,3,6643,osama al rifaimi of the republic of syria
@HalabTodayTV,#عاجل| تعيين الشيخأسامة الرفاعيمُفتِياً عامّاً للجمهورية العربية السورية,2025-03-28T19:57:33,19,34,812,9,139873,urgent the appointment
@SNP508769855003,"تعيين الشيخأسامة الرفاعيالمفتي العام للجمهورية العربية السورية

أعضاء مجلس الإفتاء :
عبد الفتاح البزم - راتب النابلسي - وهبي سليمان - مظهر الويس - عبد الرحيم عطون - إبراهيم الحسون - سهيل جنيد - محمد شكري - أنس عيروط - إبراهيم شاشو - نعيم العرقسوسي#SNP#حلب#دمشق",2025-03-28T19:57:51,0,0,0,0,80,appointment members of the ifta council abdel fattah al bazm ratib al nabulsi wehbe suleiman mazhar al ways abdul rahim atoun ibrahim al hassoun suhail junaid muhammad shukri anas irarot ibrahim shasho naim al arqsousisnpaleppodamascus
@Karatasinoglu,الهجري :نرفض تعيين الشيخأسامة الرفاعيالمفتي العام للجمهورية العربية السورية لأن ذلك تم بدون مشاورتنا و الأخذ برأينا,2025-03-28T19:59:41,0,0,0,0,61,al hijri we refuse to appoint the sheikh osama al rifai the general mufti of the syrian arab republic because that was done without our consultation and our opinion is taken
@Ramez7m,#عاجلتعيين الشيخأسامة الرفاعيمفتيا عاما للجمهورية السوريةأعضاء هيئة الإفتاء هم عبد الفتاح البزم - راتب النابلسي - وهبي سليمان - مظهر الويس - عبد الرحيم عطون - إبراهيم الحسون - سهيل جنيد - محمد شكري - أنس عيروط - إبراهيم شاشو - نعيم العرقسوسي,2025-03-28T19:58:38,0,0,0,0,94,ajeen appointment of sheikh osama al rifai a general general of the syrian republic members of the fatwa authority are abdel fattah al bazm ratib al nabulsi wahbi suleiman mazhar al ways abdul rahim atoun ibrahim al hassoun suhail junaid mohamed shukri anas irar
@AB_H_Syria,"تعيين فضيلة الشيخأسامة الرفاعيمفتيا عاما للجمهورية العربية السوريةأعضاء هيئة الإفتاء السادة 
عبد الفتاح البزم 
راتب النابلسي 
وهبي سليمان 
مظهر الويس 
عبد الرحيم عطون 
إبراهيم الحسون 
سهيل جنيد 
محمد شكري 
أنس عيروط 
إبراهيم شاشو
نعيم العرقسوسي",2025-03-28T19:59:19,0,2,25,0,689,the appointment of his excellency the sheikh osama al rifafa a general general for the syrian arab republic members of the fatwa authority abdel fattah al bazm nabulsi salary wehbe suleiman the appearance of alois abdul rahim atoun ibrahim al hassoun suhail junaid mohamed shukry anas ayrout ibrahim shasho naim loksusi
@AlaaOsman78,"#عاجل| تعيين الشيخأسامة الرفاعيمفتيًا عامًا للجمهورية العربية السوريةسوريا أونلاين، ٢٨ آذار ٢٠٢٥

أعلن اليوم عن تعيين الشيخأسامة الرفاعيمفتيًا عامًا للجمهورية العربية السورية.

ووفق ما نقلته قناة تلفزيون سوريا، فقد تم تشكيل هيئة إفتاء تضم عددًا من كبار العلماء السوريين،",2025-03-28T20:00:00,0,0,2,0,100,urgent appointment today the appointment of sheikhs al rifai was appointed as general of the syrian arab republic according to what was reported by the syria tv channel a fatwa body has been formed that includes a number of senior syrian scholars
@moonway6,تعيين الشيخ#أسامة_الرفاعيمفتيا عاما للجمهورية العربية السوريةبدل حسون#مفتي_البراميلالكلب,2025-03-28T19:57:45,0,0,0,0,98,the appointment of sheikhosama_ al rafaa a general general for the syrian republic of the syrian republic
@wael_kaldy,"تعيين الشيخأسامة الرفاعيمفتيا للجمهورية العربية السورية رفقة 14 عضوا في هيئة الإفتاء السورية.
فليسقط مفتي البراميل..ولتحيا سوريا العظيمة.",2025-03-28T19:59:59,0,3,43,0,2923,the appointment of sheikh al rifaifa to the syrian arab republic accompanied by members of the syrian fatwa authority let the grand mufti of the barrels fall and to live the great syria
@L_7far,الشيخاسامة الرفاعي.. ان شاء الله الشام فالطريق الصحيح .. المتنطعون عبيد عبد الوهاب غايطرطرق فيهم شي عرق,2025-03-28T19:56:30,0,0,0,0,117,al akhtarah al rifai god willing the levant is the right path those who are obsessed with ubayd abdel wahab gaytari
@fsg_mayaadam,تعيين الشيخأسامة الرفاعيمفتيا عاما للجمهورية العربية السوريةأعضاء هيئة الإفتاء هم عبد الفتاح البزم - راتب النابلسي - وهبي سليمان - مظهر الويس - عبد الرحيم عطون - إبراهيم الحسون - سهيل جنيد - محمد شكري - أنس عيروط - إبراهيم شاشو - نعيم العرقسوسي.#الله_غالب,2025-03-28T19:57:39,0,3,2,0,174,the appointment of sheikhsa al rifaifa a general general for the syrian arab republic the members of the fatwa authority are abdel fattah al bazm ratib al nabulsi wehbe suleiman mazhar al ways abdul rahim atoun ibrahim al hassoun suhail junaid muhammad shukri anas ayrout ibrahim shasho naim al arqousi
@fsg_mayaadam,#عاجــــــــــــــــــــــــلتعيين الشيخأسامة الرفاعيمفتياً عاماً للجمهورية العربية السورية#أطلقوا_سراح_معتقلي_الرأي,2025-03-28T19:55:33,0,5,3,0,234,update the sheikh osama al rifai as general of the syrian arab republic
@HoranFreeMedia,عاجل| تعيين الشيخأسامة الرفاعيمفتيًا عامًا للجمهورية العربية السورية.#أحرار_حوران,2025-03-28T19:54:47,0,7,56,0,981,urgent appointment
@welattvAr,عاجل.. تعيين الشيخأسامة الرفاعيمفتياً عاماً لــ#سوريا,2025-03-28T19:57:18,0,0,2,0,103,urgent appointment
@dughaimk,"تعيين الشيخأسامة الرفاعيمفتيا عاما للجمهورية العربية السوريةخطوة تعبّر عن التمسك بالهوية الدينية الأصيلة للسوريين وتعكس روح المرحلة الجديدة التي تحتاج إلى صوت حكيم وجامع  
الشيخ أسامة أحد أبرز علماء سوريا ومن الوجوه التي حملت همّ الدعوة والعلم والموقف منذ انطلاق الثورة  
وقد",2025-03-28T19:55:32,4,6,51,0,2527,the appointment of sheikhsa al rifaimia is a general general of the syrian republic of the republic of the syrian republic sheikh osama one of the most prominent syrian scholars and one of the faces that carried the concern of call science and the situation since the start of the revolution to
@obaidaaladere1,#عاجل|تعيين الشيخأسامة الرفاعيمفتيا عاما للجمهورية العربية السوريةأعضاء هيئة الإفتاء هم عبد الفتاح البزم - راتب النابلسي - وهبي سليمان - مظهر الويس - عبد الرحيم عطون - إبراهيم الحسون - سهيل جنيد - محمد شكري - أنس عيروط - إبراهيم شاشو,2025-03-28T19:57:01,0,0,3,0,112,
@hPSCAFIwYp6RuXM,"#عاجل_الآنتعيين الشيخأسامة الرفاعيمفتيا عاما للجمهورية العربية السوريةأعضاء هيئة الإفتاء هم عبد الفتاح البزم - راتب النابلسي - وهبي سليمان - مظهر الويس - عبد الرحيم عطون - إبراهيم الحسون - سهيل جنيد - محمد شكري - أنس عيروط - إبراهيم شاشو
- نعيم العرقسوسي#سوريا_الان",2025-03-28T19:57:30,0,0,0,0,114,naeem al arqusisyria_an
@DrHadeel2024,#عاجلتعيين#الشيخ#أسامة_الرفاعي#مفتياعاما لـ#الجمهورية_العربية_السوريةسبحان الله كيف بيكون العوضالصورة الأولى من اعتداء عناصر المخابرات على الشيخ بالضرب بتاريخ 27/8/2011,2025-03-28T19:55:59,11,36,229,8,11712,urgentsheikhosama_al rifai
@wassseeem1983,يعني معقول تلفزيون سوريا يجيب خبر تعيين الشيخاسامة الرفاعيمفتي قبلكم؟!!!!!!!!!,2025-03-28T19:55:10,0,0,0,0,2363,i mean reasonable syria tv answers the news of the appointment of the chief of chief of chiefs before you
